idx,name,census_type,census_type_value,pct_category,pct,LI_greater_than_MC,Pct_LowIncome_less_than_60K,Pct_MiddleClass_60K_to_150K,Pct_Over_150K,POINT_X,POINT_Y,Assessed_Value_Sum,Avg_Assessed_Value
1883,Windermere,c2016_100K_to_125K,137,Pct_100K_to_125K,0.1235347,0,0.1632101,0.5040577,0.3327322,-113.6220186,53.43583184,2469408000,468311.777
1884,Windermere,c2016_125K_to_150K,151,Pct_125K_150K,0.1361587,0,0.1632101,0.5040577,0.3327322,-113.6220186,53.43583184,2469408000,468311.777
1885,Windermere,c2016_150K_to_200K,150,Pct_150K_to_200K,0.135257,0,0.1632101,0.5040577,0.3327322,-113.6220186,53.43583184,2469408000,468311.777
1886,Windermere,c2016_200K_to_250K,74,Pct_200K_to_250K,0.0667268,0,0.1632101,0.5040577,0.3327322,-113.6220186,53.43583184,2469408000,468311.777
1887,Windermere,c2016_250K_or_more,145,Pct_250K_or_more,0.1307484,0,0.1632101,0.5040577,0.3327322,-113.6220186,53.43583184,2469408000,468311.777
1888,Laurel,c2016_Less_than_30K,27,Pct_less_than_30k,0.0348387,0,0.2787097,0.6425806,0.0787097,-113.3817712,53.44627983,1133704000,338924.9626
1889,Laurel,c2016_30K_to_60K,189,Pct_30K_to_60K,0.243871,0,0.2787097,0.6425806,0.0787097,-113.3817712,53.44627983,1133704000,338924.9626
1890,Laurel,c2016_60K_to_100K,296,Pct_60K_to_100K,0.3819355,0,0.2787097,0.6425806,0.0787097,-113.3817712,53.44627983,1133704000,338924.9626
1891,Laurel,c2016_100K_to_125K,139,Pct_100K_to_125K,0.1793548,0,0.2787097,0.6425806,0.0787097,-113.3817712,53.44627983,1133704000,338924.9626
1892,Laurel,c2016_125K_to_150K,63,Pct_125K_150K,0.0812903,0,0.2787097,0.6425806,0.0787097,-113.3817712,53.44627983,1133704000,338924.9626
1893,Laurel,c2016_150K_to_200K,41,Pct_150K_to_200K,0.0529032,0,0.2787097,0.6425806,0.0787097,-113.3817712,53.44627983,1133704000,338924.9626
1894,Laurel,c2016_200K_to_250K,14,Pct_200K_to_250K,0.0180645,0,0.2787097,0.6425806,0.0787097,-113.3817712,53.44627983,1133704000,338924.9626
1895,Laurel,c2016_250K_or_more,6,Pct_250K_or_more,0.0077419,0,0.2787097,0.6425806,0.0787097,-113.3817712,53.44627983,1133704000,338924.9626
1896,Mactaggart,c2016_Less_than_30K,26,Pct_less_than_30k,0.0560345,0,0.2047414,0.3836207,0.4116379,-113.5636604,53.43823666,714566000,380898.7207
1897,Mactaggart,c2016_30K_to_60K,69,Pct_30K_to_60K,0.1487069,0,0.2047414,0.3836207,0.4116379,-113.5636604,53.43823666,714566000,380898.7207
1898,Mactaggart,c2016_60K_to_100K,84,Pct_60K_to_100K,0.1810345,0,0.2047414,0.3836207,0.4116379,-113.5636604,53.43823666,714566000,380898.7207
1899,Mactaggart,c2016_100K_to_125K,46,Pct_100K_to_125K,0.0991379,0,0.2047414,0.3836207,0.4116379,-113.5636604,53.43823666,714566000,380898.7207
1900,Mactaggart,c2016_125K_to_150K,48,Pct_125K_150K,0.1034483,0,0.2047414,0.3836207,0.4116379,-113.5636604,53.43823666,714566000,380898.7207
1901,Mactaggart,c2016_150K_to_200K,68,Pct_150K_to_200K,0.1465517,0,0.2047414,0.3836207,0.4116379,-113.5636604,53.43823666,714566000,380898.7207
1902,Mactaggart,c2016_200K_to_250K,34,Pct_200K_to_250K,0.0732759,0,0.2047414,0.3836207,0.4116379,-113.5636604,53.43823666,714566000,380898.7207
1903,Mactaggart,c2016_250K_or_more,89,Pct_250K_or_more,0.1918103,0,0.2047414,0.3836207,0.4116379,-113.5636604,53.43823666,714566000,380898.7207
1904,Magrath Heights,c2016_Less_than_30K,28,Pct_less_than_30k,0.04811,0,0.1408935,0.4089347,0.4501718,-113.5570176,53.44835124,871045500,546795.6685
1905,Magrath Heights,c2016_30K_to_60K,54,Pct_30K_to_60K,0.0927835,0,0.1408935,0.4089347,0.4501718,-113.5570176,53.44835124,871045500,546795.6685
1906,Magrath Heights,c2016_60K_to_100K,95,Pct_60K_to_100K,0.1632302,0,0.1408935,0.4089347,0.4501718,-113.5570176,53.44835124,871045500,546795.6685
1907,Magrath Heights,c2016_100K_to_125K,75,Pct_100K_to_125K,0.128866,0,0.1408935,0.4089347,0.4501718,-113.5570176,53.44835124,871045500,546795.6685
1908,Magrath Heights,c2016_125K_to_150K,68,Pct_125K_150K,0.1168385,0,0.1408935,0.4089347,0.4501718,-113.5570176,53.44835124,871045500,546795.6685
1909,Magrath Heights,c2016_150K_to_200K,74,Pct_150K_to_200K,0.1271478,0,0.1408935,0.4089347,0.4501718,-113.5570176,53.44835124,871045500,546795.6685
1910,Magrath Heights,c2016_200K_to_250K,56,Pct_200K_to_250K,0.0962199,0,0.1408935,0.4089347,0.4501718,-113.5570176,53.44835124,871045500,546795.6685
1911,Magrath Heights,c2016_250K_or_more,132,Pct_250K_or_more,0.2268041,0,0.1408935,0.4089347,0.4501718,-113.5570176,53.44835124,871045500,546795.6685
1912,Ebbers,c2016_Less_than_30K,0,Pct_less_than_30k,0,0,0.3636364,0.5454546,0.0909091,-113.4009863,53.61121228,120451000,236642.4361
1913,Ebbers,c2016_30K_to_60K,4,Pct_30K_to_60K,0.3636364,0,0.3636364,0.5454546,0.0909091,-113.4009863,53.61121228,120451000,236642.4361
1914,Ebbers,c2016_60K_to_100K,4,Pct_60K_to_100K,0.3636364,0,0.3636364,0.5454546,0.0909091,-113.4009863,53.61121228,120451000,236642.4361
1915,Ebbers,c2016_100K_to_125K,2,Pct_100K_to_125K,0.1818182,0,0.3636364,0.5454546,0.0909091,-113.4009863,53.61121228,120451000,236642.4361
1916,Ebbers,c2016_125K_to_150K,0,Pct_125K_150K,0,0,0.3636364,0.5454546,0.0909091,-113.4009863,53.61121228,120451000,236642.4361
1917,Ebbers,c2016_150K_to_200K,1,Pct_150K_to_200K,0.0909091,0,0.3636364,0.5454546,0.0909091,-113.4009863,53.61121228,120451000,236642.4361
1918,Ebbers,c2016_200K_to_250K,0,Pct_200K_to_250K,0,0,0.3636364,0.5454546,0.0909091,-113.4009863,53.61121228,120451000,236642.4361
1919,Ebbers,c2016_250K_or_more,0,Pct_250K_or_more,0,0,0.3636364,0.5454546,0.0909091,-113.4009863,53.61121228,120451000,236642.4361
1920,Keswick Area,c2016_Less_than_30K,2,Pct_less_than_30k,0.0112994,0,0.0847458,0.4971751,0.4180791,-113.6373224,53.41676087,487734000,475374.269
1921,Keswick Area,c2016_30K_to_60K,13,Pct_30K_to_60K,0.0734463,0,0.0847458,0.4971751,0.4180791,-113.6373224,53.41676087,487734000,475374.269
1922,Keswick Area,c2016_60K_to_100K,33,Pct_60K_to_100K,0.1864407,0,0.0847458,0.4971751,0.4180791,-113.6373224,53.41676087,487734000,475374.269
1923,Keswick Area,c2016_100K_to_125K,24,Pct_100K_to_125K,0.1355932,0,0.0847458,0.4971751,0.4180791,-113.6373224,53.41676087,487734000,475374.269
1924,Keswick Area,c2016_125K_to_150K,31,Pct_125K_150K,0.1751412,0,0.0847458,0.4971751,0.4180791,-113.6373224,53.41676087,487734000,475374.269
1925,Keswick Area,c2016_150K_to_200K,34,Pct_150K_to_200K,0.1920904,0,0.0847458,0.4971751,0.4180791,-113.6373224,53.41676087,487734000,475374.269
1926,Keswick Area,c2016_200K_to_250K,20,Pct_200K_to_250K,0.1129944,0,0.0847458,0.4971751,0.4180791,-113.6373224,53.41676087,487734000,475374.269
1927,Keswick Area,c2016_250K_or_more,20,Pct_250K_or_more,0.1129944,0,0.0847458,0.4971751,0.4180791,-113.6373224,53.41676087,487734000,475374.269
1928,Kirkness,c2016_Less_than_30K,94,Pct_less_than_30k,0.1455108,0,0.4226006,0.4798762,0.0975232,-113.3890687,53.61123518,338617500,288430.5792
1929,Kirkness,c2016_30K_to_60K,179,Pct_30K_to_60K,0.2770898,0,0.4226006,0.4798762,0.0975232,-113.3890687,53.61123518,338617500,288430.5792
1930,Kirkness,c2016_60K_to_100K,186,Pct_60K_to_100K,0.2879257,0,0.4226006,0.4798762,0.0975232,-113.3890687,53.61123518,338617500,288430.5792
1931,Kirkness,c2016_100K_to_125K,78,Pct_100K_to_125K,0.120743,0,0.4226006,0.4798762,0.0975232,-113.3890687,53.61123518,338617500,288430.5792
1932,Kirkness,c2016_125K_to_150K,46,Pct_125K_150K,0.0712074,0,0.4226006,0.4798762,0.0975232,-113.3890687,53.61123518,338617500,288430.5792
1933,Kirkness,c2016_150K_to_200K,44,Pct_150K_to_200K,0.0681115,0,0.4226006,0.4798762,0.0975232,-113.3890687,53.61123518,338617500,288430.5792
1934,Kirkness,c2016_200K_to_250K,15,Pct_200K_to_250K,0.0232198,0,0.4226006,0.4798762,0.0975232,-113.3890687,53.61123518,338617500,288430.5792
1935,Kirkness,c2016_250K_or_more,4,Pct_250K_or_more,0.006192,0,0.4226006,0.4798762,0.0975232,-113.3890687,53.61123518,338617500,288430.5792
1936,Kinokamau Plains Area,c2016_Less_than_30K,0,Pct_less_than_30k,0,0,0.1875,0.75,0.0625,-113.6250631,53.58288002,33898000,564966.6667
1937,Kinokamau Plains Area,c2016_30K_to_60K,9,Pct_30K_to_60K,0.1875,0,0.1875,0.75,0.0625,-113.6250631,53.58288002,33898000,564966.6667
1938,Kinokamau Plains Area,c2016_60K_to_100K,35,Pct_60K_to_100K,0.7291667,0,0.1875,0.75,0.0625,-113.6250631,53.58288002,33898000,564966.6667
1939,Kinokamau Plains Area,c2016_100K_to_125K,1,Pct_100K_to_125K,0.0208333,0,0.1875,0.75,0.0625,-113.6250631,53.58288002,33898000,564966.6667
1940,Kinokamau Plains Area,c2016_125K_to_150K,0,Pct_125K_150K,0,0,0.1875,0.75,0.0625,-113.6250631,53.58288002,33898000,564966.6667
1941,Kinokamau Plains Area,c2016_150K_to_200K,0,Pct_150K_to_200K,0,0,0.1875,0.75,0.0625,-113.6250631,53.58288002,33898000,564966.6667
1942,Kinokamau Plains Area,c2016_200K_to_250K,1,Pct_200K_to_250K,0.0208333,0,0.1875,0.75,0.0625,-113.6250631,53.58288002,33898000,564966.6667
1943,Kinokamau Plains Area,c2016_250K_or_more,2,Pct_250K_or_more,0.0416667,0,0.1875,0.75,0.0625,-113.6250631,53.58288002,33898000,564966.6667
1944,Riverview Area,c2016_Less_than_30K,0,Pct_less_than_30k,0,0,0.0789474,0.4868421,0.4342105,-113.6676896,53.42361916,136762000,893869.281
1945,Riverview Area,c2016_30K_to_60K,6,Pct_30K_to_60K,0.0789474,0,0.0789474,0.4868421,0.4342105,-113.6676896,53.42361916,136762000,893869.281
1946,Riverview Area,c2016_60K_to_100K,17,Pct_60K_to_100K,0.2236842,0,0.0789474,0.4868421,0.4342105,-113.6676896,53.42361916,136762000,893869.281
1947,Riverview Area,c2016_100K_to_125K,10,Pct_100K_to_125K,0.131579,0,0.0789474,0.4868421,0.4342105,-113.6676896,53.42361916,136762000,893869.281
1948,Riverview Area,c2016_125K_to_150K,10,Pct_125K_150K,0.131579,0,0.0789474,0.4868421,0.4342105,-113.6676896,53.42361916,136762000,893869.281
1949,Riverview Area,c2016_150K_to_200K,7,Pct_150K_to_200K,0.0921053,0,0.0789474,0.4868421,0.4342105,-113.6676896,53.42361916,136762000,893869.281
1950,Riverview Area,c2016_200K_to_250K,15,Pct_200K_to_250K,0.1973684,0,0.0789474,0.4868421,0.4342105,-113.6676896,53.42361916,136762000,893869.281
1951,Riverview Area,c2016_250K_or_more,11,Pct_250K_or_more,0.1447368,0,0.0789474,0.4868421,0.4342105,-113.6676896,53.42361916,136762000,893869.281
1952,Hudson,c2016_Less_than_30K,21,Pct_less_than_30k,0.0491803,0,0.2786885,0.6042154,0.117096,-113.5541408,53.60457761,339338500,374959.6685
1953,Hudson,c2016_30K_to_60K,98,Pct_30K_to_60K,0.2295082,0,0.2786885,0.6042154,0.117096,-113.5541408,53.60457761,339338500,374959.6685
1954,Hudson,c2016_60K_to_100K,163,Pct_60K_to_100K,0.381733,0,0.2786885,0.6042154,0.117096,-113.5541408,53.60457761,339338500,374959.6685
1955,Hudson,c2016_100K_to_125K,63,Pct_100K_to_125K,0.147541,0,0.2786885,0.6042154,0.117096,-113.5541408,53.60457761,339338500,374959.6685
1956,Hudson,c2016_125K_to_150K,32,Pct_125K_150K,0.0749414,0,0.2786885,0.6042154,0.117096,-113.5541408,53.60457761,339338500,374959.6685
1957,Hudson,c2016_150K_to_200K,31,Pct_150K_to_200K,0.0725995,0,0.2786885,0.6042154,0.117096,-113.5541408,53.60457761,339338500,374959.6685
1958,Hudson,c2016_200K_to_250K,4,Pct_200K_to_250K,0.0093677,0,0.2786885,0.6042154,0.117096,-113.5541408,53.60457761,339338500,374959.6685
1959,Hudson,c2016_250K_or_more,15,Pct_250K_or_more,0.0351288,0,0.2786885,0.6042154,0.117096,-113.5541408,53.60457761,339338500,374959.6685
1960,Canossa,c2016_Less_than_30K,21,Pct_less_than_30k,0.0325581,0,0.1751938,0.6015504,0.2232558,-113.5227855,53.63592327,408160000,390957.8544
1961,Canossa,c2016_30K_to_60K,92,Pct_30K_to_60K,0.1426357,0,0.1751938,0.6015504,0.2232558,-113.5227855,53.63592327,408160000,390957.8544
1962,Canossa,c2016_60K_to_100K,190,Pct_60K_to_100K,0.2945736,0,0.1751938,0.6015504,0.2232558,-113.5227855,53.63592327,408160000,390957.8544
1963,Canossa,c2016_100K_to_125K,107,Pct_100K_to_125K,0.1658915,0,0.1751938,0.6015504,0.2232558,-113.5227855,53.63592327,408160000,390957.8544
1964,Canossa,c2016_125K_to_150K,91,Pct_125K_150K,0.1410853,0,0.1751938,0.6015504,0.2232558,-113.5227855,53.63592327,408160000,390957.8544
1965,Canossa,c2016_150K_to_200K,88,Pct_150K_to_200K,0.1364341,0,0.1751938,0.6015504,0.2232558,-113.5227855,53.63592327,408160000,390957.8544
1966,Canossa,c2016_200K_to_250K,31,Pct_200K_to_250K,0.048062,0,0.1751938,0.6015504,0.2232558,-113.5227855,53.63592327,408160000,390957.8544
1967,Canossa,c2016_250K_or_more,25,Pct_250K_or_more,0.0387597,0,0.1751938,0.6015504,0.2232558,-113.5227855,53.63592327,408160000,390957.8544
1968,Oxford,c2016_Less_than_30K,24,Pct_less_than_30k,0.0322581,0,0.188172,0.6223118,0.1895161,-113.5475782,53.62219455,554273500,340462.8378
1969,Oxford,c2016_30K_to_60K,116,Pct_30K_to_60K,0.155914,0,0.188172,0.6223118,0.1895161,-113.5475782,53.62219455,554273500,340462.8378
1970,Oxford,c2016_60K_to_100K,230,Pct_60K_to_100K,0.3091398,0,0.188172,0.6223118,0.1895161,-113.5475782,53.62219455,554273500,340462.8378
1971,Oxford,c2016_100K_to_125K,138,Pct_100K_to_125K,0.1854839,0,0.188172,0.6223118,0.1895161,-113.5475782,53.62219455,554273500,340462.8378
1972,Oxford,c2016_125K_to_150K,95,Pct_125K_150K,0.1276882,0,0.188172,0.6223118,0.1895161,-113.5475782,53.62219455,554273500,340462.8378
1973,Oxford,c2016_150K_to_200K,91,Pct_150K_to_200K,0.1223118,0,0.188172,0.6223118,0.1895161,-113.5475782,53.62219455,554273500,340462.8378
1974,Oxford,c2016_200K_to_250K,24,Pct_200K_to_250K,0.0322581,0,0.188172,0.6223118,0.1895161,-113.5475782,53.62219455,554273500,340462.8378
1975,Oxford,c2016_250K_or_more,26,Pct_250K_or_more,0.0349462,0,0.188172,0.6223118,0.1895161,-113.5475782,53.62219455,554273500,340462.8378
1976,Riverdale,c2016_Less_than_30K,57,Pct_less_than_30k,0.0964467,0,0.2876481,0.4670051,0.2453469,-113.4724394,53.54334128,444088500,417376.4098
1977,Riverdale,c2016_30K_to_60K,113,Pct_30K_to_60K,0.1912014,0,0.2876481,0.4670051,0.2453469,-113.4724394,53.54334128,444088500,417376.4098
1978,Riverdale,c2016_60K_to_100K,141,Pct_60K_to_100K,0.2385787,0,0.2876481,0.4670051,0.2453469,-113.4724394,53.54334128,444088500,417376.4098
1979,Riverdale,c2016_100K_to_125K,79,Pct_100K_to_125K,0.1336717,0,0.2876481,0.4670051,0.2453469,-113.4724394,53.54334128,444088500,417376.4098
1980,Riverdale,c2016_125K_to_150K,56,Pct_125K_150K,0.0947547,0,0.2876481,0.4670051,0.2453469,-113.4724394,53.54334128,444088500,417376.4098
1981,Riverdale,c2016_150K_to_200K,57,Pct_150K_to_200K,0.0964467,0,0.2876481,0.4670051,0.2453469,-113.4724394,53.54334128,444088500,417376.4098
1982,Riverdale,c2016_200K_to_250K,47,Pct_200K_to_250K,0.0795262,0,0.2876481,0.4670051,0.2453469,-113.4724394,53.54334128,444088500,417376.4098
1983,Riverdale,c2016_250K_or_more,41,Pct_250K_or_more,0.0693739,0,0.2876481,0.4670051,0.2453469,-113.4724394,53.54334128,444088500,417376.4098
1984,Klarvatten,c2016_Less_than_30K,40,Pct_less_than_30k,0.0398804,0,0.1625125,0.6261216,0.2113659,-113.4740847,53.63721589,747112000,381763.9244
1985,Klarvatten,c2016_30K_to_60K,123,Pct_30K_to_60K,0.1226321,0,0.1625125,0.6261216,0.2113659,-113.4740847,53.63721589,747112000,381763.9244
1986,Klarvatten,c2016_60K_to_100K,259,Pct_60K_to_100K,0.2582253,0,0.1625125,0.6261216,0.2113659,-113.4740847,53.63721589,747112000,381763.9244
1987,Klarvatten,c2016_100K_to_125K,198,Pct_100K_to_125K,0.1974078,0,0.1625125,0.6261216,0.2113659,-113.4740847,53.63721589,747112000,381763.9244
1988,Klarvatten,c2016_125K_to_150K,171,Pct_125K_150K,0.1704885,0,0.1625125,0.6261216,0.2113659,-113.4740847,53.63721589,747112000,381763.9244
1989,Klarvatten,c2016_150K_to_200K,139,Pct_150K_to_200K,0.1385842,0,0.1625125,0.6261216,0.2113659,-113.4740847,53.63721589,747112000,381763.9244
1990,Klarvatten,c2016_200K_to_250K,51,Pct_200K_to_250K,0.0508475,0,0.1625125,0.6261216,0.2113659,-113.4740847,53.63721589,747112000,381763.9244
1991,Klarvatten,c2016_250K_or_more,22,Pct_250K_or_more,0.0219342,0,0.1625125,0.6261216,0.2113659,-113.4740847,53.63721589,747112000,381763.9244
1992,Cameron Heights,c2016_Less_than_30K,2,Pct_less_than_30k,0.0102041,0,0.0612245,0.4030612,0.5357143,-113.6330778,53.47315493,558575000,691305.6931
1993,Cameron Heights,c2016_30K_to_60K,10,Pct_30K_to_60K,0.0510204,0,0.0612245,0.4030612,0.5357143,-113.6330778,53.47315493,558575000,691305.6931
1994,Cameron Heights,c2016_60K_to_100K,22,Pct_60K_to_100K,0.1122449,0,0.0612245,0.4030612,0.5357143,-113.6330778,53.47315493,558575000,691305.6931
1995,Cameron Heights,c2016_100K_to_125K,26,Pct_100K_to_125K,0.1326531,0,0.0612245,0.4030612,0.5357143,-113.6330778,53.47315493,558575000,691305.6931
1996,Cameron Heights,c2016_125K_to_150K,31,Pct_125K_150K,0.1581633,0,0.0612245,0.4030612,0.5357143,-113.6330778,53.47315493,558575000,691305.6931
1997,Cameron Heights,c2016_150K_to_200K,36,Pct_150K_to_200K,0.1836735,0,0.0612245,0.4030612,0.5357143,-113.6330778,53.47315493,558575000,691305.6931
1998,Cameron Heights,c2016_200K_to_250K,23,Pct_200K_to_250K,0.1173469,0,0.0612245,0.4030612,0.5357143,-113.6330778,53.47315493,558575000,691305.6931
1999,Cameron Heights,c2016_250K_or_more,46,Pct_250K_or_more,0.2346939,0,0.0612245,0.4030612,0.5357143,-113.6330778,53.47315493,558575000,691305.6931
2000,Rural South East,c2016_Less_than_30K,7,Pct_less_than_30k,0.1627907,0,0.3488372,0.4418605,0.2093023,-113.4304196,53.40308691,6800000,1700000
2001,Rural South East,c2016_30K_to_60K,8,Pct_30K_to_60K,0.1860465,0,0.3488372,0.4418605,0.2093023,-113.4304196,53.40308691,6800000,1700000
2002,Rural South East,c2016_60K_to_100K,11,Pct_60K_to_100K,0.255814,0,0.3488372,0.4418605,0.2093023,-113.4304196,53.40308691,6800000,1700000
2003,Rural South East,c2016_100K_to_125K,4,Pct_100K_to_125K,0.0930233,0,0.3488372,0.4418605,0.2093023,-113.4304196,53.40308691,6800000,1700000
2004,Rural South East,c2016_125K_to_150K,4,Pct_125K_150K,0.0930233,0,0.3488372,0.4418605,0.2093023,-113.4304196,53.40308691,6800000,1700000
2005,Rural South East,c2016_150K_to_200K,5,Pct_150K_to_200K,0.1162791,0,0.3488372,0.4418605,0.2093023,-113.4304196,53.40308691,6800000,1700000
2006,Rural South East,c2016_200K_to_250K,1,Pct_200K_to_250K,0.0232558,0,0.3488372,0.4418605,0.2093023,-113.4304196,53.40308691,6800000,1700000
2007,Rural South East,c2016_250K_or_more,3,Pct_250K_or_more,0.0697674,0,0.3488372,0.4418605,0.2093023,-113.4304196,53.40308691,6800000,1700000
2008,Summerside,c2016_Less_than_30K,82,Pct_less_than_30k,0.0308503,0,0.1557562,0.5974417,0.2468021,-113.4610825,53.41726184,2142234500,411730.6362
2009,Summerside,c2016_30K_to_60K,332,Pct_30K_to_60K,0.1249059,0,0.1557562,0.5974417,0.2468021,-113.4610825,53.41726184,2142234500,411730.6362
2010,Summerside,c2016_60K_to_100K,735,Pct_60K_to_100K,0.2765237,0,0.1557562,0.5974417,0.2468021,-113.4610825,53.41726184,2142234500,411730.6362
2011,Summerside,c2016_100K_to_125K,498,Pct_100K_to_125K,0.1873589,0,0.1557562,0.5974417,0.2468021,-113.4610825,53.41726184,2142234500,411730.6362
2012,Summerside,c2016_125K_to_150K,355,Pct_125K_150K,0.1335591,0,0.1557562,0.5974417,0.2468021,-113.4610825,53.41726184,2142234500,411730.6362
2013,Summerside,c2016_150K_to_200K,393,Pct_150K_to_200K,0.1478555,0,0.1557562,0.5974417,0.2468021,-113.4610825,53.41726184,2142234500,411730.6362
2014,Summerside,c2016_200K_to_250K,133,Pct_200K_to_250K,0.0500376,0,0.1557562,0.5974417,0.2468021,-113.4610825,53.41726184,2142234500,411730.6362
2015,Summerside,c2016_250K_or_more,130,Pct_250K_or_more,0.048909,0,0.1557562,0.5974417,0.2468021,-113.4610825,53.41726184,2142234500,411730.6362
2016,The Hamptons,c2016_Less_than_30K,67,Pct_less_than_30k,0.0283538,0,0.1667372,0.6233602,0.2099027,-113.675655,53.48801581,1572666500,351669.6109
2017,The Hamptons,c2016_30K_to_60K,327,Pct_30K_to_60K,0.1383834,0,0.1667372,0.6233602,0.2099027,-113.675655,53.48801581,1572666500,351669.6109
2018,The Hamptons,c2016_60K_to_100K,695,Pct_60K_to_100K,0.2941177,0,0.1667372,0.6233602,0.2099027,-113.675655,53.48801581,1572666500,351669.6109
2019,The Hamptons,c2016_100K_to_125K,491,Pct_100K_to_125K,0.2077867,0,0.1667372,0.6233602,0.2099027,-113.675655,53.48801581,1572666500,351669.6109
2020,The Hamptons,c2016_125K_to_150K,287,Pct_125K_150K,0.1214558,0,0.1667372,0.6233602,0.2099027,-113.675655,53.48801581,1572666500,351669.6109
2021,The Hamptons,c2016_150K_to_200K,309,Pct_150K_to_200K,0.130766,0,0.1667372,0.6233602,0.2099027,-113.675655,53.48801581,1572666500,351669.6109
2022,The Hamptons,c2016_200K_to_250K,126,Pct_200K_to_250K,0.053322,0,0.1667372,0.6233602,0.2099027,-113.675655,53.48801581,1572666500,351669.6109
2023,The Hamptons,c2016_250K_or_more,61,Pct_250K_or_more,0.0258146,0,0.1667372,0.6233602,0.2099027,-113.675655,53.48801581,1572666500,351669.6109
2024,The Orchards At Ellerslie,c2016_Less_than_30K,6,Pct_less_than_30k,0.012848,0,0.1263383,0.6852248,0.1884368,-113.4592668,53.40336997,538526000,349919.4282
2025,The Orchards At Ellerslie,c2016_30K_to_60K,53,Pct_30K_to_60K,0.1134904,0,0.1263383,0.6852248,0.1884368,-113.4592668,53.40336997,538526000,349919.4282
2026,The Orchards At Ellerslie,c2016_60K_to_100K,158,Pct_60K_to_100K,0.3383298,0,0.1263383,0.6852248,0.1884368,-113.4592668,53.40336997,538526000,349919.4282
2027,The Orchards At Ellerslie,c2016_100K_to_125K,89,Pct_100K_to_125K,0.1905782,0,0.1263383,0.6852248,0.1884368,-113.4592668,53.40336997,538526000,349919.4282
2028,The Orchards At Ellerslie,c2016_125K_to_150K,73,Pct_125K_150K,0.1563169,0,0.1263383,0.6852248,0.1884368,-113.4592668,53.40336997,538526000,349919.4282
2029,The Orchards At Ellerslie,c2016_150K_to_200K,55,Pct_150K_to_200K,0.117773,0,0.1263383,0.6852248,0.1884368,-113.4592668,53.40336997,538526000,349919.4282
2030,The Orchards At Ellerslie,c2016_200K_to_250K,23,Pct_200K_to_250K,0.0492505,0,0.1263383,0.6852248,0.1884368,-113.4592668,53.40336997,538526000,349919.4282
2031,The Orchards At Ellerslie,c2016_250K_or_more,10,Pct_250K_or_more,0.0214133,0,0.1263383,0.6852248,0.1884368,-113.4592668,53.40336997,538526000,349919.4282
2032,Edgemont,c2016_Less_than_30K,4,Pct_less_than_30k,0.0149813,0,0.1310861,0.5655431,0.3033708,-113.6763164,53.47053971,536808500,359309.5716
